id_product;id_product_attribute;sku;ean;price;quantity;weight;width;height;depth;attribute_ids;
"30";"5965";"30-5965";"2100000430093";"665.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"97|337";
"30";"8296";"30-8296";"2100000710515";"2200.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|411";
"30";"8833";"30-8833";"2100000743216";"795.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"339|541";
"31";"70";"31-70";"2101000015518";"195.000000";"609";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"31";"2076";"31-2076";"2102000036527";"79.000000";"20";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"31";"2743";"31-2743";"2100000016044";"230.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"33";"74";"33-74";"2101000015525";"190.000000";"306";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"33";"2075";"33-2075";"2102000036534";"65.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"33";"2997";"33-2997";"2100000020782";"225.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"35";"4858";"35-4858";"2101000015860";"5525.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"37";"265";"37-265";"2100000006076";"175.000000";"8";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"37";"6272";"37-6272";"2102000036992";"69.000000";"226";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"37";"9613";"37-9613";"2100000814046";"199.000000";"4";"0.000000";"0.000000";"0.000000";"0.000000";"277";
"39";"80";"39-80";"2101000016898";"865.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"194";
"39";"1716";"39-1716";"2101000016904";"265.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"39";"5795";"39-5795";"2100000385317";"745.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"277";
"39";"9086";"39-9086";"2100000751426";"1530.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|564";
"39";"9089";"39-9089";"2100000751563";"1650.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|565";
"39";"10263";"39-10263";"2100000845101";"1375.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|564|610";
"39";"10264";"39-10264";"2100000845217";"1700.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|614|615";
"39";"10265";"39-10265";"2100000845118";"1540.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"32|565|612";
"39";"11145";"39-11145";"2100000916740";"975.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"241|277|541";
"41";"511";"41-511";"2101000019950";"189.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"41";"512";"41-512";"2102000038712";"85.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"22";
"41";"3584";"41-3584";"2100000030668";"250.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"41";"7284";"41-7284";"2100000009664";"175.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"277";
"41";"10298";"41-10298";"2100000852130";"250.000000";"13";"0.000000";"0.000000";"0.000000";"0.000000";"31|584";
"45";"92";"45-92";"2101000020062";"160.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"45";"3431";"45-3431";"2100000020980";"245.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"31";
"45";"9687";"45-9687";"2100000819317";"225.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"277";
"46";"94";"46-94";"2101000020178";"199.000000";"0";"0.000000";"0.000000";"0.000000";"0.000000";"30";
"46";"2043";"46-2043";"2102000038866";"89.000000";"906";"0.000000";"0.000000";"0.000000";"0.000000";"22";
