id_product;id_feature;id_feature_value;
"3112";"103";"18524";
"3113";"1";"123";
"3113";"49";"139";
"3113";"54";"179";
"3113";"99";"63294";
"3113";"100";"63295";
"3113";"101";"22388";
"3113";"102";"18522";
"3113";"103";"18524";
"3114";"99";"60703";
"3114";"100";"60704";
"3115";"99";"42097";
"3115";"100";"42098";
"3116";"1";"24723";
"3116";"49";"143";
"3116";"54";"177";
"3116";"80";"2439";
"3116";"99";"42447";
"3116";"100";"42448";
"3116";"101";"18518";
"3116";"102";"18522";
"3117";"1";"24723";
"3117";"8";"25";
"3117";"11";"32";
"3117";"14";"42";
"3117";"19";"52";
"3117";"48";"76";
"3117";"49";"124";
"3117";"54";"177";
"3117";"57";"2408";
"3117";"66";"2417";
"3117";"80";"2443";
"3117";"81";"2429";
"3117";"99";"43698";
"3117";"100";"43699";
"3117";"101";"18517";
"3117";"103";"22209";
"3118";"1";"13122";
"3118";"49";"18508";
"3118";"54";"179";
"3118";"80";"2443";
"3118";"99";"42941";
"3118";"100";"42942";
"3118";"101";"18518";
"3118";"102";"18522";
"3119";"1";"141";
"3119";"49";"26685";
"3119";"54";"178";
"3119";"80";"2440";
"3119";"99";"42919";
"3119";"100";"42920";
"3119";"101";"18518";
"3119";"102";"18532";
"3120";"99";"42399";
"3120";"100";"42400";
"3125";"99";"43113";
"3125";"100";"43114";
"3128";"1";"132";
"3128";"13";"40";
"3128";"14";"42";
"3128";"49";"128";
"3128";"54";"178";
"3128";"59";"2410";
"3128";"81";"2429";
"3128";"99";"54624";
"3128";"100";"54625";
"3128";"101";"18517";
"3128";"102";"18522";
"3129";"1";"130";
"3129";"13";"40";
"3129";"14";"42";
"3129";"49";"133";
"3129";"54";"178";
"3129";"59";"2410";
"3129";"81";"2429";
"3129";"99";"56171";
"3129";"100";"56172";
"3130";"1";"134";
"3130";"13";"40";
"3130";"14";"42";
"3130";"49";"133";
"3130";"54";"178";
"3130";"59";"2410";
"3130";"81";"2429";
"3130";"99";"54485";
"3130";"100";"54486";
"3131";"1";"127";
"3131";"13";"40";
"3131";"14";"42";
"3131";"54";"178";
"3131";"59";"2410";
"3131";"81";"2429";
"3131";"99";"43700";
"3131";"100";"43701";
"3132";"1";"130";
"3132";"13";"40";
"3132";"14";"42";
"3132";"49";"133";
"3132";"54";"178";
"3132";"59";"2410";
"3132";"80";"2441";
"3132";"81";"2429";
"3132";"99";"56454";
"3132";"100";"56455";
"3133";"99";"47254";
"3133";"100";"47255";
"3133";"123";"44502";
"3134";"99";"54365";
"3135";"99";"43229";
"3137";"60";"2411";
"3137";"99";"47312";
"3137";"100";"47313";
"3137";"104";"19118";
"3138";"60";"2411";
"3138";"99";"47310";
"3138";"100";"47311";
"3138";"104";"19118";
"3139";"60";"2411";
"3139";"99";"49254";
"3139";"100";"49255";
"3139";"104";"19118";
"3140";"1";"184";
"3140";"48";"76";
"3140";"49";"6081";
"3140";"54";"177";
"3140";"99";"49214";
"3140";"100";"49215";
"3141";"99";"47707";
"3141";"100";"47708";
"3142";"1";"123";
"3142";"54";"178";
"3142";"99";"43602";
"3142";"100";"43603";
"3143";"99";"47701";
"3143";"100";"47702";
"3144";"99";"43610";
"3144";"100";"43611";
"3145";"99";"43614";
"3145";"100";"43615";
"3146";"99";"47703";
"3146";"100";"47704";
"3147";"99";"67825";
"3147";"100";"67826";
"3148";"1";"123";
"3148";"54";"179";
"3148";"99";"56903";
"3148";"100";"56904";
"3148";"101";"18518";
"3148";"102";"18522";
"3149";"1";"123";
"3149";"54";"179";
"3149";"99";"57659";
"3149";"100";"57660";
"3149";"101";"18518";
"3149";"102";"18522";
"3150";"1";"134";
"3150";"49";"117";
"3150";"54";"179";
"3150";"99";"52270";
"3150";"100";"52271";
"3151";"1";"134";
"3151";"49";"117";
"3151";"99";"52268";
"3151";"100";"52269";
"3152";"99";"52266";
"3152";"100";"52267";
"3153";"1";"127";
"3153";"21";"56";
"3153";"54";"178";
"3153";"59";"2410";
"3153";"66";"2417";
"3153";"77";"2430";
"3153";"80";"2436";
"3153";"99";"49992";
"3153";"100";"49993";
"3153";"101";"18518";
"3153";"103";"22393";
"3154";"1";"127";
"3154";"21";"56";
"3154";"54";"178";
"3154";"59";"2410";
"3154";"66";"2417";
"3154";"77";"2430";
"3154";"80";"2436";
"3154";"99";"50488";
"3154";"100";"50489";
"3154";"101";"18518";
"3154";"102";"18522";
"3154";"103";"22393";
"3155";"1";"127";
"3155";"21";"56";
"3155";"54";"178";
"3155";"59";"2410";
"3155";"66";"2417";
"3155";"77";"2430";
"3155";"80";"2450";
"3155";"99";"45973";
"3155";"100";"45974";
"3155";"101";"18518";
"3155";"103";"22393";
"3156";"1";"132";
"3156";"21";"56";
"3156";"54";"176";
"3156";"59";"2410";
"3156";"66";"2417";
"3156";"77";"2430";
"3156";"80";"2436";
"3156";"99";"50494";
"3156";"100";"50495";
"3156";"101";"18518";
"3156";"102";"18522";
"3156";"103";"22393";
"3157";"1";"127";
"3157";"21";"56";
"3157";"54";"178";
"3157";"59";"2410";
"3157";"66";"2417";
"3157";"77";"2430";
"3157";"80";"2436";
"3157";"99";"55512";
"3157";"100";"55513";
"3157";"101";"18518";
"3157";"103";"22393";
"3158";"1";"127";
"3158";"21";"56";
"3158";"54";"178";
"3158";"59";"2410";
"3158";"66";"2417";
"3158";"77";"2430";
"3158";"80";"2436";
"3158";"99";"49998";
"3158";"100";"49999";
"3158";"101";"18518";
"3158";"103";"22393";
"3159";"99";"65239";
"3159";"100";"65240";
"3160";"99";"54575";
"3160";"100";"54576";
"3161";"99";"58665";
"3161";"100";"58666";
"3162";"99";"43845";
"3162";"100";"43846";
"3163";"99";"54287";
"3163";"100";"54288";
"3164";"99";"43839";
"3164";"100";"43840";
"3165";"99";"54652";
"3165";"100";"54653";
"3166";"99";"43780";
"3166";"100";"43781";
"3166";"123";"44502";
"3167";"99";"54660";
"3167";"100";"54661";
"3168";"99";"44612";
"3168";"100";"44613";
"3169";"99";"43968";
"3169";"100";"43969";
"3170";"99";"43974";
"3170";"100";"43975";
"3171";"99";"43970";
"3171";"100";"43971";
"3172";"99";"43972";
"3172";"100";"43973";
"3173";"99";"43990";
"3174";"99";"44186";
"3175";"1";"125";
"3175";"49";"117";
"3175";"54";"177";
"3175";"80";"2448";
"3175";"99";"44034";
"3175";"100";"44035";
"3175";"101";"18517";
"3176";"1";"123";
"3176";"49";"124";
"3176";"54";"177";
"3176";"80";"2439";
"3176";"99";"44042";
"3176";"100";"44043";
"3176";"101";"18517";
"3177";"1";"123";
"3177";"49";"124";
"3177";"54";"178";
"3177";"80";"2451";
"3177";"99";"60733";
"3177";"100";"60734";
"3177";"101";"18517";
"3178";"99";"45296";
"3178";"100";"45297";
"3179";"1";"123";
"3179";"9";"27";
"3179";"48";"76";
"3179";"49";"139";
"3179";"54";"178";
"3179";"80";"2444";
"3179";"99";"45326";
"3179";"100";"45327";
"3179";"101";"18518";
"3179";"102";"18522";
"3181";"1";"134";
"3181";"10";"30";
"3181";"11";"32";
"3181";"13";"40";
"3181";"14";"42";
"3181";"48";"75";
"3181";"49";"117";
"3181";"54";"177";
"3181";"59";"2410";
"3181";"67";"2418";
"3181";"68";"2419";
"3181";"80";"2436";
"3181";"81";"2429";
"3181";"85";"2466";
"3181";"88";"2469";
"3181";"89";"2471";
"3181";"99";"45288";
"3181";"100";"45289";
"3182";"1";"123";
"3182";"49";"139";
"3182";"54";"177";
"3182";"99";"67843";
"3182";"100";"67844";
"3182";"101";"18518";
"3183";"1";"123";
"3183";"49";"139";
"3183";"54";"177";
"3183";"80";"2445";
"3183";"99";"61592";
"3183";"100";"61593";
"3183";"101";"18518";
"3183";"102";"18522";
"3184";"1";"18861";
"3184";"49";"18507";
"3184";"54";"177";
"3184";"80";"2446";
"3184";"99";"59342";
"3184";"100";"59343";
"3184";"101";"18517";
"3184";"102";"18522";
"3185";"1";"4279";
"3185";"49";"4318";
"3185";"54";"178";
"3185";"80";"2451";
"3185";"99";"66493";
"3185";"100";"66494";
"3185";"101";"18518";
"3185";"102";"18522";
"3186";"1";"18861";
"3186";"49";"117";
"3186";"54";"177";
"3186";"99";"49873";
"3186";"100";"49874";
"3186";"101";"18517";
"3186";"102";"18522";
"3187";"54";"179";
"3187";"99";"50020";
"3187";"100";"50021";
"3187";"101";"18518";
"3187";"102";"18522";
"3188";"99";"44530";
"3188";"100";"44531";
"3189";"99";"44534";
"3189";"100";"44535";
"3190";"99";"44538";
"3190";"100";"44539";
"3191";"99";"44902";
"3191";"100";"44903";
"3192";"1";"134";
"3192";"49";"13125";
"3192";"54";"178";
"3192";"80";"2445";
"3192";"99";"44694";
"3192";"100";"44695";
"3192";"101";"18518";
"3193";"99";"44692";
"3193";"100";"44693";
"3194";"99";"44696";
"3194";"100";"44697";
"3195";"99";"44684";
"3195";"100";"44685";
"3196";"99";"44688";
"3196";"100";"44689";
"3197";"1";"145";
"3197";"48";"76";
"3197";"49";"23699";
"3197";"54";"176";
"3197";"80";"2446";
"3197";"99";"45907";
"3197";"100";"45908";
"3197";"101";"18518";
"3197";"102";"18522";
"3197";"103";"22391";
"3198";"99";"44708";
"3198";"100";"44709";
"3199";"99";"48978";
"3199";"100";"48979";
"3200";"1";"125";
"3200";"49";"124";
"3200";"54";"177";
"3200";"80";"2451";
"3200";"99";"54841";
"3200";"100";"54842";
"3200";"101";"18518";
"3200";"102";"18522";
"3201";"99";"44772";
"3201";"100";"44773";
"3202";"1";"24723";
"3202";"49";"143";
"3202";"54";"177";
"3202";"80";"2433";
"3202";"99";"66499";
"3202";"100";"66500";
"3202";"101";"18518";
"3202";"102";"18522";
"3203";"1";"6080";
"3203";"49";"4318";
"3203";"54";"177";
"3203";"80";"2440";
"3203";"99";"62646";
"3203";"100";"62647";
"3203";"101";"18518";
"3203";"102";"18522";
"3204";"1";"24723";
"3204";"49";"4318";
"3204";"54";"177";
"3204";"80";"2439";
"3204";"99";"45849";
"3204";"100";"45850";
"3204";"101";"18518";
"3204";"102";"18522";
"3205";"99";"44801";
"3206";"1";"18861";
"3206";"49";"18508";
"3206";"54";"177";
"3206";"99";"49907";
"3206";"100";"49908";
"3206";"101";"18518";
"3206";"102";"18522";
"3207";"1";"135";
"3207";"49";"124";
"3207";"54";"177";
"3207";"80";"2439";
"3207";"99";"45833";
"3207";"100";"45834";
"3207";"101";"18518";
"3207";"102";"18522";
"3208";"99";"44840";
"3208";"100";"44841";
"3209";"99";"44846";
"3209";"100";"44847";
"3210";"1";"24723";
"3210";"54";"179";
"3210";"80";"2456";
"3210";"99";"61728";
"3210";"100";"61729";
"3210";"101";"18518";
"3210";"102";"18522";
"3211";"54";"179";
"3211";"99";"52943";
"3211";"100";"52944";
"3212";"99";"44894";
"3212";"100";"44895";
"3213";"99";"44898";
"3213";"100";"44899";
"3214";"1";"181";
"3214";"49";"18507";
"3214";"54";"177";
"3214";"99";"47055";
"3214";"100";"47056";
"3214";"101";"22208";
"3214";"102";"18522";
"3215";"1";"13122";
"3215";"49";"146";
"3215";"54";"177";
"3215";"99";"46997";
"3215";"100";"46998";
"3215";"101";"18518";
"3215";"102";"18522";
"3216";"1";"13122";
"3216";"49";"23698";
"3216";"54";"179";
"3216";"99";"46109";
"3216";"100";"46110";
"3216";"101";"18517";
"3216";"102";"18522";
"3217";"1";"13121";
"3217";"48";"76";
"3217";"54";"177";
"3217";"99";"45590";
"3217";"100";"45591";
"3217";"101";"18518";
"3217";"102";"18522";
"3218";"1";"13122";
"3218";"13";"40";
"3218";"18";"50";
"3218";"49";"23699";
"3218";"54";"177";
"3218";"59";"2410";
"3218";"67";"2418";
"3218";"68";"2419";
"3218";"80";"2454";
"3218";"99";"45666";
"3218";"100";"45667";
"3218";"101";"18517";
"3218";"102";"18522";
"3219";"1";"2001";
"3219";"9";"29";
"3219";"49";"6206";
"3219";"54";"177";
"3219";"80";"2442";
"3219";"99";"55632";
"3219";"100";"55633";
"3219";"101";"18517";
"3219";"102";"18522";
"3220";"1";"134";
"3220";"13";"40";
"3220";"14";"42";
"3220";"21";"56";
"3220";"49";"117";
"3220";"54";"177";
"3220";"59";"2410";
"3220";"66";"2417";
"3220";"77";"2430";
"3220";"80";"2455";
"3220";"99";"46055";
"3220";"100";"46056";
"3221";"1";"130";
"3221";"13";"40";
"3221";"14";"42";
"3221";"21";"56";
"3221";"49";"13125";
"3221";"54";"177";
"3221";"59";"2410";
"3221";"66";"2417";
"3221";"77";"2430";
"3221";"80";"2455";
"3221";"99";"59871";
"3221";"100";"59872";
"3221";"101";"18517";
"3221";"102";"18522";
"3222";"1";"132";
"3222";"8";"25";
"3222";"9";"27";
"3222";"10";"30";
"3222";"13";"40";
"3222";"17";"48";
"3222";"48";"76";
"3222";"49";"146";
"3222";"54";"177";
"3222";"59";"2410";
"3222";"66";"2417";
"3222";"67";"2418";
"3222";"78";"2432";
"3222";"80";"2443";
"3222";"81";"2429";
"3222";"85";"2466";
"3222";"99";"49300";
"3222";"100";"49301";
"3223";"1";"18861";
"3223";"9";"18669";
"3223";"48";"76";
"3223";"49";"146";
"3223";"54";"179";
"3223";"59";"2410";
"3223";"80";"2442";
"3223";"99";"63197";
"3223";"100";"63198";
"3223";"101";"18517";
"3223";"102";"18522";
"3224";"1";"130";
"3224";"9";"18669";
"3224";"48";"76";
"3224";"49";"6206";
"3224";"54";"179";
"3224";"59";"2410";
"3224";"80";"2446";
"3224";"99";"67903";
"3224";"100";"67904";
"3224";"101";"18517";
"3225";"1";"18861";
"3225";"49";"18507";
"3225";"54";"179";
"3225";"80";"2455";
"3225";"99";"66433";
"3225";"100";"66434";
"3225";"101";"18518";
"3225";"102";"18522";
"3226";"1";"12487";
"3226";"49";"146";
"3226";"54";"177";
"3226";"99";"45917";
"3226";"100";"45918";
"3226";"101";"18518";
"3226";"102";"18522";
"3227";"1";"130";
"3227";"9";"18614";
"3227";"49";"18508";
"3227";"54";"177";
"3227";"80";"2454";
"3227";"99";"45598";
"3227";"100";"45599";
"3227";"101";"18518";
"3227";"102";"18522";
"3228";"1";"33132";
"3228";"49";"18507";
"3228";"54";"177";
"3228";"80";"2442";
"3228";"99";"46049";
"3228";"100";"46050";
"3228";"101";"18517";
"3228";"102";"18522";
"3229";"1";"134";
"3229";"9";"29";
"3229";"48";"76";
"3229";"49";"23699";
"3229";"54";"177";
"3229";"99";"45630";
"3229";"100";"45631";
"3229";"101";"18517";
"3229";"102";"18522";
"3230";"1";"18861";
"3230";"49";"6206";
"3230";"54";"177";
"3230";"80";"2443";
"3230";"99";"47019";
"3230";"100";"47020";
"3230";"101";"18517";
"3230";"102";"18522";
"3231";"1";"181";
"3231";"9";"29";
"3231";"49";"6206";
"3231";"54";"177";
"3231";"80";"2444";
"3231";"99";"46003";
"3231";"100";"46004";
"3231";"101";"18517";
"3231";"102";"18522";
"3232";"1";"10394";
"3232";"49";"18507";
"3232";"54";"177";
"3232";"80";"2436";
"3232";"99";"45975";
"3232";"100";"45976";
"3232";"101";"22208";
"3232";"102";"18522";
"3233";"1";"187";
"3233";"9";"29";
"3233";"48";"76";
"3233";"49";"6206";
"3233";"54";"177";
"3233";"80";"2444";
"3233";"99";"56405";
"3233";"100";"56406";
"3233";"101";"18517";
"3233";"102";"18522";
"3234";"1";"144";
"3234";"49";"18507";
"3234";"54";"177";
"3234";"99";"45749";
"3234";"100";"45750";
"3234";"101";"18519";
"3234";"102";"18522";
"3235";"1";"141";
"3235";"48";"75";
"3235";"49";"6081";
"3235";"54";"177";
"3235";"99";"50532";
"3235";"100";"50533";
"3235";"101";"18517";
"3236";"1";"13121";
"3236";"49";"23699";
"3236";"54";"178";
"3236";"99";"47122";
"3236";"100";"47123";
"3236";"101";"18518";
"3236";"102";"18522";
"3237";"1";"134";
"3237";"49";"117";
"3237";"54";"179";
"3237";"99";"50044";
"3237";"100";"50045";
"3237";"101";"18518";
"3237";"102";"18522";
"3238";"1";"18861";
"3238";"49";"133";
"3238";"54";"178";
"3238";"59";"2410";
"3238";"80";"2436";
"3238";"99";"54993";
"3238";"100";"54994";
"3238";"101";"18518";
"3238";"102";"18522";
"3239";"1";"187";
"3239";"49";"18507";
"3239";"54";"177";
"3239";"99";"45460";
"3239";"100";"45461";
"3239";"101";"18519";
"3239";"102";"18522";
"3240";"1";"130";
"3240";"49";"18506";
"3240";"54";"178";
"3240";"80";"2444";
"3240";"99";"45468";
"3240";"100";"45469";
"3240";"101";"18518";
"3240";"102";"18522";
"3241";"1";"130";
"3241";"49";"13125";
"3241";"54";"177";
"3241";"80";"2450";
"3241";"99";"45452";
"3241";"100";"45453";
"3241";"101";"18519";
"3241";"102";"18522";
"3242";"1";"33132";
"3242";"9";"29";
"3242";"54";"177";
"3242";"99";"45532";
"3242";"100";"45533";
"3242";"101";"18517";
"3242";"102";"22451";
"3243";"1";"18668";
"3243";"49";"6206";
"3243";"54";"177";
"3243";"99";"64839";
"3243";"100";"64840";
"3243";"101";"18519";
"3243";"102";"18522";
"3244";"1";"18668";
"3244";"49";"6206";
"3244";"54";"177";
"3244";"80";"2446";
"3244";"99";"64777";
"3244";"100";"64778";
"3244";"101";"18519";
"3244";"102";"18522";
"3245";"1";"187";
"3245";"49";"23698";
"3245";"54";"177";
"3245";"99";"45476";
"3245";"100";"45477";
"3245";"101";"18519";
"3245";"102";"18522";
"3246";"1";"181";
"3246";"49";"6206";
"3246";"54";"177";
"3246";"99";"45721";
"3246";"100";"45722";
"3246";"101";"18518";
"3246";"102";"18522";
"3247";"1";"187";
"3247";"49";"23699";
"3247";"54";"177";
"3247";"99";"57563";
"3247";"100";"57564";
"3247";"101";"18519";
"3247";"102";"18522";
"3248";"1";"187";
"3248";"9";"18614";
"3248";"49";"18507";
"3248";"54";"177";
"3248";"99";"45725";
"3248";"100";"45726";
"3248";"101";"18519";
"3248";"102";"18522";
"3249";"1";"130";
"3249";"49";"117";
"3249";"54";"177";
"3249";"80";"2450";
"3249";"99";"45739";
"3249";"100";"45740";
"3249";"101";"18519";
"3249";"102";"18522";
"3250";"1";"18861";
"3250";"49";"13125";
"3250";"54";"177";
"3250";"99";"45727";
"3250";"100";"45728";
"3250";"101";"18519";
"3250";"102";"18522";
"3251";"1";"13122";
"3251";"49";"117";
"3251";"54";"177";
"3251";"99";"57567";
"3251";"100";"57568";
"3251";"101";"18519";
"3251";"102";"18522";
"3252";"1";"181";
"3252";"49";"6206";
"3252";"54";"177";
"3252";"99";"47142";
"3252";"100";"47143";
"3252";"101";"18519";
"3252";"102";"18522";
"3253";"1";"18861";
"3253";"49";"13125";
"3253";"54";"177";
"3253";"99";"57565";
"3253";"100";"57566";
"3253";"101";"18519";
"3253";"102";"18522";
"3254";"1";"15";
"3254";"9";"18614";
"3254";"49";"18507";
"3254";"54";"177";
"3254";"99";"66929";
"3254";"100";"66930";
"3254";"101";"22388";
"3254";"102";"18522";
"3255";"1";"130";
"3255";"49";"133";
"3255";"54";"177";
"3255";"99";"45694";
"3255";"100";"45695";
"3255";"101";"18519";
"3255";"102";"18522";
"3256";"1";"13122";
"3256";"49";"23699";
"3256";"54";"178";
"3256";"99";"58061";
"3256";"100";"58062";
"3256";"101";"18518";
"3256";"102";"18522";
"3257";"1";"15";
"3257";"49";"18507";
"3257";"54";"177";
"3257";"80";"2446";
"3257";"99";"46009";
"3257";"100";"46010";
"3257";"101";"18517";
"3257";"102";"18522";
"3258";"1";"171";
"3258";"49";"6206";
"3258";"54";"177";
"3258";"80";"2446";
"3258";"99";"46841";
"3258";"100";"46842";
"3258";"101";"18517";
"3258";"102";"18522";
"3259";"1";"145";
"3259";"49";"18507";
"3259";"54";"177";
"3259";"99";"45698";
"3259";"100";"45699";
"3259";"101";"18519";
"3259";"102";"18522";
"3260";"1";"33132";
"3260";"49";"24690";
"3260";"54";"177";
"3260";"80";"2450";
"3260";"99";"46845";
"3260";"100";"46846";
"3260";"101";"18517";
"3260";"102";"18522";
"3261";"1";"171";
"3261";"49";"18507";
"3261";"54";"177";
"3261";"80";"2446";
"3261";"99";"46847";
"3261";"100";"46848";
"3261";"101";"18517";
"3261";"102";"18522";
"3262";"99";"47486";
"3263";"99";"47819";
"3264";"99";"47463";
"3265";"99";"61524";
"3266";"99";"45939";
"3267";"1";"123";
"3267";"8";"26";
"3267";"48";"76";
"3267";"49";"124";
"3267";"54";"179";
"3267";"85";"2466";
"3267";"91";"2473";
"3267";"99";"45777";
"3267";"100";"45778";
"3268";"1";"49687";
"3268";"9";"29";
"3268";"54";"178";
"3268";"80";"2456";
"3268";"99";"49831";
"3268";"100";"49832";
"3268";"101";"18517";
"3268";"102";"18521";
"3269";"1";"130";
"3269";"49";"18507";
"3269";"54";"177";
"3269";"80";"2443";
"3269";"99";"47655";
"3269";"100";"47656";
"3269";"101";"18517";
"3269";"102";"18522";
"3270";"1";"15";
"3270";"49";"18507";
"3270";"54";"177";
"3270";"80";"2443";
"3270";"99";"46989";
"3270";"100";"46990";
"3270";"101";"18517";
"3270";"102";"18522";
"3271";"1";"127";
"3271";"54";"177";
"3271";"80";"2434";
"3271";"99";"46987";
"3271";"100";"46988";
"3271";"101";"18518";
"3271";"102";"18522";
"3272";"1";"15";
"3272";"49";"18507";
"3272";"54";"179";
"3272";"80";"2444";
"3272";"99";"46791";
"3272";"100";"46792";
"3272";"101";"18518";
"3272";"102";"18522";
"3273";"99";"45895";
"3273";"100";"45896";
"3274";"1";"125";
"3274";"49";"117";
"3274";"54";"177";
"3274";"99";"46103";
"3274";"100";"46104";
"3274";"101";"18517";
"3274";"102";"18522";
"3275";"1";"15";
"3275";"54";"177";
"3275";"80";"2441";
"3275";"99";"60989";
"3275";"100";"60990";
"3275";"101";"18517";
"3275";"102";"18522";
"3276";"1";"130";
"3276";"54";"177";
"3276";"99";"64775";
"3276";"100";"64776";
"3276";"101";"18517";
"3276";"102";"18522";
"3277";"99";"61057";
"3278";"1";"174";
"3278";"49";"6206";
"3278";"54";"177";
"3278";"80";"2460";
"3278";"99";"56007";
"3278";"100";"56008";
"3278";"101";"18517";
"3278";"102";"18522";
"3279";"1";"174";
"3279";"9";"29";
"3279";"49";"6206";
"3279";"54";"177";
"3279";"99";"56865";
"3279";"100";"56866";
"3279";"101";"18517";
"3279";"102";"22451";
"3280";"1";"10394";
"3280";"49";"146";
"3280";"54";"177";
"3280";"80";"2439";
"3280";"99";"46154";
"3280";"100";"46155";
"3280";"101";"18518";
"3280";"102";"18522";
"3281";"1";"33132";
"3281";"49";"6206";
"3281";"54";"177";
"3281";"99";"46150";
"3281";"100";"46151";
"3281";"101";"18518";
"3281";"102";"18522";
"3282";"1";"15";
"3282";"49";"6206";
"3282";"54";"177";
"3282";"80";"2443";
"3282";"99";"47088";
"3282";"100";"47089";
"3282";"101";"18518";
"3282";"102";"18522";
"3283";"1";"187";
"3283";"49";"6206";
"3283";"54";"177";
"3283";"99";"47011";
"3283";"100";"47012";
"3283";"101";"18518";
"3283";"102";"18522";
"3284";"1";"145";
"3284";"49";"18507";
"3284";"54";"177";
"3284";"80";"2441";
"3284";"99";"47082";
"3284";"100";"47083";
"3284";"101";"18517";
"3284";"102";"18522";
"3285";"1";"18668";
"3285";"49";"24690";
"3285";"54";"177";
"3285";"80";"2436";
"3285";"99";"46217";
"3285";"100";"46218";
"3285";"101";"18518";
"3285";"102";"18522";
"3286";"1";"145";
"3286";"49";"6206";
"3286";"54";"177";
"3286";"80";"2443";
"3286";"99";"46851";
"3286";"100";"46852";
"3286";"101";"18517";
"3286";"102";"18522";
"3287";"1";"187";
"3287";"49";"6206";
"3287";"54";"177";
"3287";"80";"2443";
"3287";"99";"46209";
"3287";"100";"46210";
"3287";"101";"18518";
"3287";"102";"18522";
"3288";"99";"47209";
"3289";"1";"187";
"3289";"49";"6206";
"3289";"54";"177";
"3289";"80";"2444";
"3289";"99";"47007";
"3289";"100";"47008";
"3289";"101";"18517";
"3290";"1";"12487";
"3290";"49";"6206";
"3290";"54";"177";
"3290";"99";"46333";
"3290";"100";"46334";
"3290";"101";"18517";
"3290";"102";"18522";
"3291";"1";"187";
"3291";"49";"6206";
"3291";"54";"177";
"3291";"80";"2454";
"3291";"99";"60995";
"3291";"100";"60996";
"3291";"101";"18518";
"3291";"102";"18522";
"3292";"1";"187";
"3292";"49";"18507";
"3292";"54";"177";
"3292";"99";"47070";
"3292";"100";"47071";
"3292";"101";"18518";
"3292";"102";"18522";
"3293";"1";"18668";
"3293";"49";"146";
"3293";"54";"177";
"3293";"99";"46299";
"3293";"100";"46300";
"3293";"101";"22388";
"3293";"102";"18522";
"3294";"1";"181";
"3294";"49";"18507";
"3294";"54";"178";
"3294";"80";"2436";
"3294";"99";"47108";
"3294";"100";"47109";
"3294";"101";"18518";
"3294";"102";"18522";
"3295";"1";"18861";
"3295";"49";"6206";
"3295";"54";"179";
"3295";"80";"2443";
"3295";"99";"46315";
"3295";"100";"46316";
"3295";"101";"18517";
"3295";"102";"18522";
"3296";"9";"18614";
"3296";"48";"76";
"3296";"49";"24690";
"3296";"54";"179";
"3296";"99";"67581";
"3296";"100";"67582";
"3296";"101";"18518";
"3296";"102";"18615";
"3297";"1";"13122";
"3297";"9";"18614";
"3297";"49";"146";
"3297";"54";"177";
"3297";"80";"2443";
"3297";"99";"52801";
"3297";"100";"52802";
"3297";"101";"18518";
"3297";"102";"18615";
"3298";"1";"145";
"3298";"49";"6206";
"3298";"54";"177";
"3298";"80";"2460";
"3298";"99";"46339";
"3298";"100";"46340";
"3298";"101";"22388";
"3298";"102";"18522";
"3299";"1";"2001";
"3299";"54";"177";
"3299";"99";"46341";
"3299";"100";"46342";
"3299";"101";"18518";
"3299";"102";"18522";
"3300";"1";"18861";
"3300";"9";"18614";
"3300";"49";"6206";
"3300";"54";"177";
"3300";"80";"2455";
"3300";"99";"49312";
"3300";"100";"49313";
"3300";"101";"18518";
"3300";"102";"18522";
"3301";"1";"18668";
"3301";"49";"6206";
"3301";"54";"177";
"3301";"99";"46370";
"3301";"100";"46371";
"3301";"101";"22388";
"3301";"102";"18522";
"3302";"99";"47210";
"3303";"99";"47211";
"3304";"1";"134";
"3304";"49";"117";
"3304";"54";"176";
"3304";"80";"2443";
"3304";"99";"48724";
"3304";"100";"48725";
"3304";"101";"18518";
"3304";"102";"18522";
"3305";"1";"6080";
"3305";"9";"18669";
"3305";"54";"177";
"3305";"80";"2433";
"3305";"99";"64849";
"3305";"100";"64850";
"3305";"101";"18518";
"3305";"102";"18522";
"3306";"1";"130";
"3306";"49";"18508";
"3306";"54";"177";
"3306";"80";"2455";
"3306";"99";"67653";
"3306";"100";"67654";
"3306";"101";"18517";
"3306";"102";"18522";
"3307";"1";"187";
"3307";"49";"6206";
"3307";"54";"177";
"3307";"80";"2443";
"3307";"99";"47118";
"3307";"100";"47119";
"3307";"101";"18518";
"3307";"102";"18522";
"3308";"1";"187";
"3308";"49";"6206";
"3308";"54";"177";
"3308";"80";"2454";
"3308";"99";"46505";
"3308";"100";"46506";
"3308";"101";"18518";
"3308";"102";"18522";
"3309";"1";"130";
"3309";"54";"177";
"3309";"80";"2455";
"3309";"99";"47112";
"3309";"100";"47113";
"3309";"101";"18518";
"3309";"102";"18522";
"3310";"1";"18861";
"3310";"49";"18507";
"3310";"54";"178";
"3310";"80";"2455";
"3310";"99";"49306";
"3310";"100";"49307";
"3310";"101";"18518";
"3310";"102";"18522";
"3311";"1";"18861";
"3311";"9";"18614";
"3311";"49";"18507";
"3311";"54";"177";
"3311";"80";"2443";
"3311";"99";"59647";
"3311";"100";"59648";
"3311";"101";"18518";
"3311";"102";"18615";
"3312";"1";"187";
"3312";"9";"29";
"3312";"49";"18507";
"3312";"54";"178";
"3312";"80";"2434";
"3312";"99";"55707";
"3312";"100";"55708";
"3312";"101";"18517";
"3312";"102";"22451";
