id_product;id_image;position;cover;
"1004";"9172";"3";"";
"1004";"9173";"4";"";
"1004";"9175";"5";"";
"1004";"9176";"6";"";
"1004";"9467";"7";"";
"1004";"9468";"8";"";
"1004";"12974";"9";"";
"1004";"12975";"10";"1";
"1004";"12976";"11";"";
"1005";"3246";"1";"1";
"1005";"3245";"2";"";
"1005";"3244";"3";"";
"1005";"5385";"4";"";
"1005";"5599";"5";"";
"1005";"5690";"6";"";
"1005";"9215";"7";"";
"1005";"9216";"8";"";
"1005";"9217";"9";"";
"1005";"14508";"10";"";
"1005";"14509";"11";"";
"1007";"3251";"1";"";
"1007";"11487";"2";"1";
"1007";"11488";"3";"";
"1007";"11489";"4";"";
"1007";"11490";"5";"";
"1008";"3252";"1";"1";
"1009";"3636";"1";"1";
"1009";"3253";"2";"";
"1009";"3254";"3";"";
"1010";"3257";"1";"1";
"1010";"3255";"2";"";
"1011";"3258";"1";"";
"1011";"3259";"2";"";
"1011";"3260";"3";"";
"1011";"8850";"4";"";
"1011";"8851";"5";"";
"1011";"8852";"6";"1";
"1011";"8853";"7";"";
"1011";"8854";"8";"";
"1011";"8855";"9";"";
"1011";"8856";"10";"";
"1012";"3262";"1";"1";
"1012";"8631";"2";"";
"1012";"8632";"3";"";
"1013";"3264";"1";"";
"1013";"3263";"2";"1";
"1013";"4685";"3";"";
"1013";"5219";"4";"";
"1013";"5699";"5";"";
"1013";"5929";"6";"";
"1013";"5931";"7";"";
"1013";"5932";"8";"";
"1013";"5933";"9";"";
"1013";"5934";"10";"";
"1013";"5935";"11";"";
"1013";"5936";"12";"";
"1013";"5938";"13";"";
"1013";"9239";"14";"";
"1014";"3268";"1";"1";
"1014";"3270";"2";"";
"1014";"3269";"3";"";
"1014";"11582";"4";"";
"1015";"3271";"1";"";
"1015";"12804";"2";"1";
"1015";"12805";"3";"";
"1015";"12806";"4";"";
"1015";"12807";"5";"";
"1015";"13545";"6";"";
"1015";"13548";"7";"";
"1016";"3275";"1";"1";
"1016";"3273";"2";"";
"1016";"3274";"3";"";
"1016";"3276";"4";"";
"1017";"3277";"1";"";
"1017";"3428";"2";"";
"1017";"3280";"3";"1";
"1017";"3281";"4";"";
"1017";"14589";"5";"";
"1017";"16303";"6";"";
"1018";"3283";"1";"1";
"1018";"3284";"2";"";
"1018";"3299";"3";"";
"1018";"3300";"4";"";
"1018";"5725";"5";"";
"1018";"10558";"6";"";
"1018";"16350";"7";"";
"1019";"3286";"1";"1";
"1019";"3285";"2";"";
"1020";"3288";"1";"1";
"1020";"3290";"2";"";
"1020";"3289";"3";"";
"1020";"7616";"4";"";
"1020";"7619";"5";"";
"1020";"7621";"6";"";
"1020";"7622";"7";"";
"1020";"7623";"8";"";
"1020";"7624";"9";"";
"1020";"7626";"10";"";
"1020";"7627";"11";"";
"1020";"7628";"12";"";
"1020";"11600";"13";"";
"1020";"12933";"14";"";
"1020";"14735";"15";"";
"1020";"14736";"16";"";
"1021";"3292";"1";"1";
"1021";"3293";"2";"";
"1022";"7279";"1";"1";
"1022";"3295";"2";"";
"1022";"3294";"3";"";
"1022";"3296";"4";"";
"1022";"3297";"5";"";
"1022";"5048";"6";"";
"1022";"5115";"7";"";
"1022";"5512";"8";"";
"1022";"5694";"9";"";
"1022";"7278";"10";"";
"1022";"7280";"11";"";
"1022";"7287";"12";"";
"1022";"7288";"13";"";
"1022";"7281";"14";"";
"1022";"7289";"15";"";
"1022";"7282";"16";"";
"1022";"7283";"17";"";
"1022";"7284";"18";"";
"1022";"7285";"19";"";
"1022";"7290";"20";"";
"1022";"7291";"21";"";
"1022";"8247";"22";"";
"1022";"8248";"23";"";
"1022";"9231";"24";"";
"1022";"9232";"25";"";
"1022";"7286";"26";"";
"1022";"14874";"27";"";
"1023";"3308";"1";"";
"1023";"5019";"2";"";
"1023";"5392";"3";"";
"1023";"5394";"4";"";
"1023";"5540";"5";"";
"1023";"5704";"6";"";
"1023";"5705";"7";"";
"1023";"6875";"8";"";
"1023";"6876";"9";"";
"1023";"6877";"10";"";
"1023";"7011";"11";"";
"1023";"7012";"12";"";
"1023";"7013";"13";"";
"1023";"7014";"14";"";
"1023";"7015";"15";"";
"1023";"7016";"16";"";
"1023";"7017";"17";"";
"1023";"8817";"18";"1";
"1023";"8818";"19";"";
"1023";"8819";"20";"";
"1023";"8820";"21";"";
"1023";"8920";"22";"";
"1023";"10123";"23";"";
"1024";"7817";"1";"";
"1024";"11658";"2";"";
"1024";"11659";"3";"";
"1024";"13388";"4";"1";
"1024";"13389";"5";"";
"1024";"13390";"6";"";
"1024";"19450";"7";"";
"1025";"3316";"1";"";
"1025";"3317";"2";"";
"1025";"5106";"3";"";
"1025";"5107";"4";"";
"1025";"7888";"5";"1";
"1025";"7889";"6";"";
"1025";"7890";"7";"";
"1025";"7891";"8";"";
"1025";"7892";"9";"";
"1025";"7893";"10";"";
"1025";"7894";"11";"";
"1026";"3319";"1";"1";
"1026";"3318";"2";"";
"1027";"3320";"1";"1";
"1027";"3321";"2";"";
"1028";"3322";"1";"";
"1028";"3323";"2";"1";
"1028";"6794";"3";"";
"1028";"6795";"4";"";
"1029";"3325";"1";"1";
"1029";"3324";"2";"";
"1029";"3326";"3";"";
"1030";"3327";"1";"1";
"1030";"3328";"2";"";
"1031";"3329";"1";"1";
"1031";"3330";"2";"";
"1032";"3331";"1";"";
"1032";"6311";"2";"1";
"1032";"6312";"3";"";
"1032";"6313";"4";"";
"1032";"6314";"5";"";
"1032";"6315";"6";"";
"1032";"8832";"7";"";
"1034";"3335";"1";"1";
"1034";"3336";"2";"";
"1035";"13459";"1";"";
"1035";"13460";"2";"";
"1035";"13461";"3";"1";
"1035";"13462";"4";"";
"1035";"14083";"5";"";
"1036";"3337";"1";"";
"1036";"3338";"2";"";
"1036";"5429";"3";"";
"1036";"11960";"4";"1";
"1037";"3339";"1";"1";
"1037";"3340";"2";"";
"1040";"3347";"1";"1";
"1040";"3346";"2";"";
"1040";"16849";"3";"";
"1041";"3348";"1";"1";
"1042";"3349";"1";"1";
"1043";"3350";"1";"1";
"1044";"3351";"1";"1";
"1045";"3352";"1";"";
"1045";"3353";"2";"";
"1045";"18072";"3";"";
"1045";"18073";"4";"";
"1045";"18074";"5";"";
"1045";"18075";"6";"";
"1045";"18076";"7";"1";
"1045";"18077";"8";"";
"1046";"3356";"1";"";
"1046";"3355";"2";"";
"1046";"3354";"3";"";
"1046";"10433";"4";"";
"1046";"10387";"5";"";
"1046";"10436";"6";"";
"1046";"10467";"7";"";
"1046";"12941";"8";"";
"1046";"12988";"9";"";
"1046";"14620";"10";"";
"1046";"17037";"11";"1";
"1047";"3359";"1";"1";
"1047";"3358";"2";"";
"1048";"3362";"1";"1";
"1048";"3361";"2";"";
"1048";"3360";"3";"";
"1049";"3364";"1";"1";
"1049";"3363";"2";"";
"1052";"3367";"1";"1";
"1053";"3368";"1";"1";
"1054";"3370";"1";"1";
"1054";"3369";"2";"";
"1054";"3371";"3";"";
"1058";"3382";"1";"1";
"1058";"3380";"2";"";
"1058";"3381";"3";"";
"1059";"3383";"1";"1";
"1060";"3384";"1";"";
"1060";"14084";"2";"";
"1060";"14296";"3";"1";
"1060";"15707";"4";"";
"1061";"3431";"1";"1";
"1061";"5564";"2";"";
"1063";"15576";"1";"";
"1063";"15577";"2";"1";
"1063";"15578";"3";"";
"1064";"3521";"1";"";
"1064";"3388";"2";"";
"1064";"3387";"3";"";
"1064";"12708";"4";"";
"1064";"12709";"5";"";
"1064";"12710";"6";"1";
"1064";"12711";"7";"";
"1064";"12712";"8";"";
"1065";"3390";"1";"1";
"1065";"3389";"2";"";
"1067";"3434";"1";"";
"1067";"3433";"2";"";
"1067";"15688";"3";"";
"1067";"15689";"4";"1";
"1067";"15690";"5";"";
"1068";"5992";"1";"1";
"1068";"5993";"2";"";
"1068";"5994";"3";"";
"1068";"5995";"4";"";
"1068";"6001";"5";"";
"1068";"3402";"6";"";
"1068";"3401";"7";"";
"1068";"5996";"8";"";
"1068";"5997";"9";"";
"1068";"5998";"10";"";
"1068";"5999";"11";"";
"1068";"6000";"12";"";
"1068";"6002";"13";"";
"1068";"4290";"14";"";
"1068";"6003";"15";"";
"1068";"6004";"16";"";
"1068";"6838";"17";"";
"1068";"6839";"18";"";
"1068";"10024";"19";"";
"1068";"10025";"20";"";
"1068";"10026";"21";"";
"1068";"10038";"22";"";
"1068";"11516";"23";"";
"1068";"11733";"24";"";
"1068";"14291";"25";"";
"1069";"14677";"1";"";
"1069";"14678";"2";"";
"1069";"15016";"3";"1";
"1069";"15017";"4";"";
"1069";"15018";"5";"";
"1069";"15743";"6";"";
"1069";"15744";"7";"";
"1069";"17486";"8";"";
"1069";"18791";"9";"";
"1069";"18792";"10";"";
"1071";"3430";"1";"";
"1071";"3403";"2";"";
"1071";"4302";"3";"";
"1071";"5181";"4";"";
"1071";"5182";"5";"1";
"1071";"7038";"6";"";
"1071";"7039";"7";"";
"1071";"12905";"8";"";
"1072";"5886";"1";"";
"1072";"5887";"2";"";
"1072";"5885";"3";"1";
"1072";"3407";"4";"";
"1072";"5890";"5";"";
"1072";"5047";"6";"";
"1072";"5888";"7";"";
"1072";"3408";"8";"";
"1072";"5504";"9";"";
"1072";"4680";"10";"";
"1072";"5889";"11";"";
"1072";"5891";"12";"";
"1072";"5892";"13";"";
"1072";"5893";"14";"";
"1072";"5894";"15";"";
"1072";"5895";"16";"";
"1072";"14869";"17";"";
"1073";"3412";"1";"";
"1073";"5116";"2";"";
"1073";"5657";"3";"";
"1073";"5658";"4";"";
"1073";"5659";"5";"";
"1073";"5660";"6";"";
"1073";"5661";"7";"";
"1073";"6804";"8";"";
"1073";"6805";"9";"";
"1073";"8636";"10";"";
"1073";"13009";"11";"";
"1073";"13010";"12";"1";
"1073";"13011";"13";"";
"1077";"3425";"1";"1";
"1078";"3432";"1";"1";
"1079";"4589";"1";"1";
"1079";"4590";"2";"";
"1080";"3446";"1";"";
"1080";"17060";"2";"1";
"1082";"3438";"1";"1";
"1082";"3437";"2";"";
"1083";"3435";"1";"1";
"1083";"3436";"2";"";
"1084";"11622";"1";"";
"1084";"14749";"2";"1";
"1085";"4662";"1";"1";
"1086";"3938";"1";"";
"1086";"5326";"2";"";
"1086";"7317";"3";"";
"1086";"7319";"4";"";
"1086";"7320";"5";"";
"1086";"7321";"6";"";
"1086";"7331";"7";"1";
"1086";"15564";"8";"";
"1086";"15565";"9";"";
"1086";"17138";"10";"";
"1086";"17140";"11";"";
"1087";"5230";"1";"";
"1087";"5534";"2";"";
"1087";"5535";"3";"";
"1087";"5552";"4";"";
"1087";"5553";"5";"";
"1087";"5554";"6";"";
"1087";"5555";"7";"";
"1087";"5612";"8";"";
"1087";"5613";"9";"";
"1087";"8574";"10";"";
"1087";"8575";"11";"";
"1087";"8576";"12";"";
"1087";"8577";"13";"";
"1087";"8997";"14";"";
"1087";"8998";"15";"";
"1087";"9000";"16";"";
"1087";"11568";"17";"1";
"1087";"14411";"18";"";
"1087";"16782";"19";"";
"1088";"3476";"1";"";
"1088";"3475";"2";"";
"1088";"5314";"3";"";
"1088";"5569";"4";"";
"1088";"5570";"5";"";
"1088";"5750";"6";"";
"1088";"5751";"7";"";
"1088";"5752";"8";"";
"1088";"5753";"9";"";
"1088";"5754";"10";"";
"1088";"3486";"11";"";
"1088";"9044";"12";"1";
"1089";"5308";"1";"1";
"1089";"5683";"2";"";
"1089";"14266";"3";"";
"1089";"14267";"4";"";
"1089";"17434";"5";"";
"1089";"17435";"6";"";
"1089";"17436";"7";"";
"1089";"17437";"8";"";
"1090";"3487";"1";"";
"1090";"3488";"2";"";
"1090";"19409";"3";"";
"1090";"19410";"4";"";
"1090";"19411";"5";"";
"1090";"19412";"6";"1";
"1091";"3489";"1";"";
"1091";"8502";"2";"";
"1091";"8503";"3";"";
"1091";"9030";"4";"1";
"1091";"9031";"5";"";
"1091";"9297";"6";"";
"1092";"3513";"1";"";
"1092";"3492";"2";"";
"1092";"3491";"3";"";
"1092";"14854";"4";"";
"1092";"16599";"5";"1";
"1092";"16600";"6";"";
"1093";"3493";"1";"";
"1093";"3494";"2";"";
"1093";"9032";"3";"";
"1093";"9033";"4";"1";
"1093";"9034";"5";"";
"1093";"11538";"6";"";
"1093";"14852";"7";"";
"1095";"3508";"1";"1";
"1095";"3509";"2";"";
"1095";"3510";"3";"";
"1096";"3528";"1";"";
"1096";"3529";"2";"";
"1096";"4369";"3";"1";
"1096";"5528";"4";"";
"1098";"3546";"1";"1";
"1098";"3936";"2";"";
"1098";"3545";"3";"";
"1098";"3540";"4";"";
"1098";"3541";"5";"";
"1099";"3558";"1";"1";
"1099";"3559";"2";"";
"1100";"3619";"1";"1";
"1100";"3618";"2";"";
"1100";"3617";"3";"";
"1101";"3561";"1";"";
"1101";"3560";"2";"1";
"1102";"3562";"1";"1";
"1103";"3573";"1";"1";
"1104";"3581";"1";"1";
"1104";"3582";"2";"";
"1104";"3583";"3";"";
"1104";"3580";"4";"";
"1105";"6931";"1";"";
"1105";"14571";"2";"";
"1105";"14613";"3";"";
"1105";"14615";"4";"1";
"1105";"14616";"5";"";
"1105";"14617";"6";"";
"1106";"14760";"1";"1";
"1106";"14762";"2";"";
"1106";"14763";"3";"";
"1106";"14764";"4";"";
"1106";"14765";"5";"";
"1106";"14766";"6";"";
"1106";"14767";"7";"";
"1107";"3605";"1";"";
"1107";"3606";"2";"";
"1107";"3604";"3";"1";
"1107";"11304";"4";"";
"1107";"11305";"5";"";
"1107";"11306";"6";"";
"1107";"11602";"7";"";
"1107";"14629";"8";"";
"1108";"3607";"1";"";
"1108";"3614";"2";"";
"1108";"3609";"3";"";
"1108";"3608";"4";"";
"1108";"5438";"5";"";
"1108";"6327";"6";"";
"1108";"6328";"7";"";
"1108";"6329";"8";"";
"1108";"6330";"9";"";
"1108";"6331";"10";"";
"1108";"6332";"11";"";
"1108";"6333";"12";"";
"1108";"6334";"13";"";
"1108";"6335";"14";"";
"1108";"6344";"15";"";
"1108";"6345";"16";"";
"1108";"6346";"17";"";
"1108";"6347";"18";"";
"1108";"6348";"19";"1";
"1108";"6349";"20";"";
"1108";"6350";"21";"";
"1108";"6351";"22";"";
"1108";"6815";"23";"";
"1108";"6848";"24";"";
"1108";"6849";"25";"";
"1108";"6850";"26";"";
"1108";"9093";"27";"";
"1108";"9094";"28";"";
"1108";"9095";"29";"";
"1108";"11310";"30";"";
"1108";"11311";"31";"";
"1108";"11603";"32";"";
"1109";"3611";"1";"";
"1109";"3612";"2";"";
"1109";"3610";"3";"";
"1109";"5138";"4";"";
"1109";"5440";"5";"";
"1109";"6320";"6";"";
"1109";"6321";"7";"";
"1109";"6322";"8";"";
"1109";"6323";"9";"";
"1109";"6324";"10";"";
"1109";"6325";"11";"";
"1109";"6326";"12";"1";
"1109";"6336";"13";"";
"1109";"6337";"14";"";
"1109";"6338";"15";"";
"1109";"6339";"16";"";
"1109";"6340";"17";"";
"1109";"6341";"18";"";
"1109";"6342";"19";"";
"1109";"6343";"20";"";
"1109";"6814";"21";"";
"1109";"6847";"22";"";
"1109";"9070";"23";"";
"1109";"9071";"24";"";
"1109";"9073";"25";"";
"1109";"9075";"26";"";
"1110";"3637";"1";"";
"1110";"3638";"2";"";
"1110";"5144";"3";"";
"1110";"5418";"4";"";
"1110";"5419";"5";"";
"1110";"5745";"6";"";
"1110";"5747";"7";"";
"1110";"5748";"8";"";
"1110";"9035";"9";"";
"1110";"11014";"10";"";
"1110";"11015";"11";"";
"1110";"11016";"12";"";
"1110";"11017";"13";"";
"1110";"11018";"14";"1";
"1110";"11019";"15";"";
"1110";"11020";"16";"";
"1111";"3643";"1";"1";
"1111";"3644";"2";"";
"1111";"3642";"3";"";
"1112";"3646";"1";"1";
"1112";"3647";"2";"";
"1112";"3645";"3";"";
"1112";"3648";"4";"";
"1113";"3649";"1";"";
"1113";"3650";"2";"";
"1113";"3652";"3";"";
"1113";"3651";"4";"";
"1113";"4458";"5";"";
"1113";"4459";"6";"1";
"1113";"4460";"7";"";
"1114";"3654";"1";"1";
"1114";"3657";"2";"";
"1114";"3655";"3";"";
"1114";"3656";"4";"";
"1115";"3681";"1";"1";
"1115";"3961";"2";"";
"1115";"5244";"3";"";
"1117";"3693";"1";"1";
"1117";"3695";"2";"";
"1117";"3692";"3";"";
"1117";"3694";"4";"";
"1118";"3717";"1";"";
"1118";"3696";"2";"1";
"1118";"3698";"3";"";
"1119";"6182";"1";"";
"1119";"3738";"2";"1";
"1119";"3736";"3";"";
"1119";"3729";"4";"";
"1120";"8606";"1";"";
"1120";"8610";"2";"";
"1120";"8607";"3";"";
"1120";"8611";"4";"";
"1120";"3731";"5";"";
"1120";"3730";"6";"";
"1120";"8612";"7";"1";
"1120";"8608";"8";"";
"1120";"4886";"9";"";
"1120";"9138";"10";"";
"1120";"9267";"11";"";
"1120";"9268";"12";"";
"1120";"9269";"13";"";
"1120";"9270";"14";"";
"1120";"9271";"15";"";
"1120";"9272";"16";"";
"1120";"9273";"17";"";
"1120";"9274";"18";"";
"1120";"9275";"19";"";
"1120";"9276";"20";"";
"1120";"10499";"21";"";
"1120";"10500";"22";"";
"1120";"14621";"23";"";
"1121";"3748";"1";"1";
"1121";"3749";"2";"";
"1121";"11587";"3";"";
"1121";"11588";"4";"";
"1122";"4785";"1";"";
"1122";"3750";"2";"";
"1122";"9389";"3";"";
"1122";"16921";"4";"";
"1122";"16922";"5";"1";
"1122";"16923";"6";"";
"1122";"16924";"7";"";
"1123";"3753";"1";"";
"1123";"3752";"2";"";
"1123";"6862";"3";"";
"1123";"8654";"4";"";
"1123";"8655";"5";"";
"1123";"8656";"6";"1";
"1123";"8657";"7";"";
"1124";"3768";"1";"1";
"1124";"3769";"2";"";
"1125";"3788";"1";"";
"1125";"3779";"2";"1";
"1125";"3789";"3";"";
"1125";"3780";"4";"";
"1125";"4762";"5";"";
"1125";"3787";"6";"";
"1125";"5172";"7";"";
"1125";"5173";"8";"";
"1125";"10517";"9";"";
"1126";"7273";"1";"";
"1126";"7271";"2";"";
"1126";"7272";"3";"";
"1126";"4740";"4";"";
"1126";"5281";"5";"1";
"1126";"5040";"6";"";
"1126";"5510";"7";"";
"1126";"5539";"8";"";
"1126";"7427";"9";"";
"1126";"7428";"10";"";
"1126";"7429";"11";"";
"1126";"7430";"12";"";
"1126";"8573";"13";"";
"1126";"10823";"14";"";
"1126";"16328";"15";"";
"1127";"3808";"1";"";
"1127";"4681";"2";"";
"1127";"4900";"3";"";
"1127";"5129";"4";"";
"1127";"5283";"5";"";
"1127";"5477";"6";"";
"1127";"7629";"7";"";
"1127";"7630";"8";"";
"1127";"7631";"9";"1";
"1127";"7632";"10";"";
"1127";"7633";"11";"";
"1127";"7634";"12";"";
"1127";"7635";"13";"";
"1127";"7636";"14";"";
"1127";"7637";"15";"";
"1127";"7638";"16";"";
"1127";"7639";"17";"";
"1127";"7640";"18";"";
"1127";"7641";"19";"";
"1127";"7642";"20";"";
"1127";"7645";"21";"";
"1127";"7646";"22";"";
"1127";"9083";"23";"";
"1127";"7643";"24";"";
"1127";"7644";"25";"";
"1128";"3811";"1";"";
"1128";"13892";"2";"";
"1128";"13893";"3";"";
"1128";"15693";"4";"1";
"1128";"15694";"5";"";
"1129";"11941";"1";"";
"1129";"11942";"2";"";
"1129";"11943";"3";"1";
"1129";"11944";"4";"";
"1129";"13895";"5";"";
"1129";"13896";"6";"";
"1129";"13897";"7";"";
"1129";"15755";"8";"";
"1129";"15756";"9";"";
"1130";"3813";"1";"1";
"1131";"3815";"1";"";
"1131";"3816";"2";"1";
"1131";"13898";"3";"";
"1131";"13899";"4";"";
"1132";"11932";"1";"";
"1132";"11933";"2";"";
"1132";"11934";"3";"";
"1132";"13901";"4";"";
"1132";"13902";"5";"";
"1132";"13903";"6";"";
"1132";"13904";"7";"";
"1132";"13905";"8";"1";
"1133";"3829";"1";"";
"1133";"10015";"2";"";
"1133";"10016";"3";"1";
"1133";"10017";"4";"";
"1133";"15805";"5";"";
"1133";"15806";"6";"";
"1134";"3832";"1";"";
"1134";"11930";"2";"";
"1134";"11931";"3";"";
"1134";"15807";"4";"";
"1134";"15808";"5";"1";
"1135";"3833";"1";"1";
"1136";"3834";"1";"";
"1136";"13906";"2";"";
"1136";"13907";"3";"";
"1136";"14166";"4";"";
"1136";"15773";"5";"";
"1136";"15774";"6";"1";
"1136";"15775";"7";"";
"1136";"15776";"8";"";
"1137";"13908";"1";"";
"1137";"13909";"2";"";
"1137";"13910";"3";"1";
"1137";"15702";"4";"";
"1138";"3825";"1";"1";
"1139";"11935";"1";"1";
"1139";"11936";"2";"";
"1140";"3839";"1";"";
"1140";"3838";"2";"1";
"1141";"3843";"1";"1";
"1141";"3840";"3";"";
"1141";"3841";"4";"";
"1141";"3842";"4";"";
"1142";"3844";"1";"1";
"1142";"3845";"2";"";
"1143";"3847";"1";"1";
"1143";"3846";"2";"";
"1144";"3848";"1";"1";
"1145";"3849";"1";"1";
"1145";"3850";"2";"";
"1146";"3851";"1";"1";
"1146";"3852";"2";"";
"1146";"3853";"3";"";
"1147";"3917";"1";"";
"1147";"3854";"3";"";
"1147";"3855";"4";"";
"1147";"3916";"4";"";
"1147";"13402";"5";"";
"1147";"13403";"6";"";
"1147";"13404";"7";"";
"1147";"13405";"8";"1";
"1148";"12681";"1";"1";
"1148";"12682";"2";"";
"1148";"13445";"3";"";
"1148";"13446";"4";"";
"1148";"13447";"5";"";
"1148";"15748";"6";"";
"1149";"3858";"1";"";
"1149";"3857";"2";"";
"1149";"13996";"3";"";
"1149";"14011";"4";"";
"1149";"14012";"5";"";
"1149";"14013";"6";"1";
"1149";"15713";"7";"";
"1150";"3860";"1";"";
"1150";"3861";"2";"";
"1150";"14005";"3";"";
"1150";"14006";"4";"";
"1150";"14007";"5";"1";
"1150";"14008";"6";"";
"1150";"14076";"7";"";
"1151";"19506";"1";"1";
"1151";"3869";"2";"";
"1152";"4140";"1";"1";
"1153";"3868";"1";"1";
"1154";"3870";"1";"1";
"1155";"3877";"1";"1";
"1156";"3875";"1";"1";
"1156";"3876";"2";"";
"1157";"3878";"1";"";
"1157";"3879";"2";"";
"1157";"19049";"3";"1";
"1158";"3881";"1";"";
"1158";"3880";"2";"";
"1158";"13578";"3";"";
"1158";"13990";"4";"";
"1158";"15803";"5";"";
"1158";"15804";"6";"";
"1158";"19032";"7";"1";
"1159";"3882";"1";"1";
"1160";"3884";"1";"1";
"1160";"3883";"2";"";
"1160";"3885";"3";"";
"1161";"3887";"1";"1";
"1161";"3886";"2";"";
"1162";"3888";"1";"1";
"1163";"3889";"1";"1";
"1164";"3890";"1";"1";
"1165";"3894";"1";"";
"1165";"3893";"2";"";
"1165";"14066";"3";"";
"1165";"14085";"4";"1";
"1166";"3895";"1";"1";
"1167";"3897";"1";"1";
"1167";"3896";"2";"";
"1167";"10856";"3";"";
"1167";"17400";"4";"";
"1167";"17401";"5";"";
"1168";"3898";"1";"1";
"1168";"3899";"2";"";
"1169";"3900";"1";"";
"1169";"20278";"2";"1";
"1169";"20279";"3";"";
"1170";"3901";"1";"1";
"1170";"3902";"2";"";
"1170";"3903";"3";"";
"1171";"13430";"1";"";
"1171";"13431";"2";"";
"1171";"13432";"3";"";
"1171";"13433";"4";"";
"1171";"13434";"5";"1";
"1171";"13435";"6";"";
"1171";"13436";"7";"";
"1172";"3907";"1";"";
"1172";"13427";"2";"";
"1172";"13428";"3";"";
"1172";"13429";"4";"";
"1172";"14077";"5";"";
"1172";"14078";"6";"1";
"1173";"3911";"1";"1";
"1173";"3909";"2";"";
"1173";"3910";"3";"";
"1174";"3912";"1";"1";
"1174";"3913";"2";"";
"1175";"3949";"1";"1";
"1176";"3939";"1";"";
"1176";"4285";"2";"1";
"1177";"3941";"1";"";
"1177";"3942";"2";"";
"1177";"8568";"3";"";
"1177";"8569";"4";"1";
"1177";"8570";"5";"";
"1177";"8571";"6";"";
"1177";"15841";"7";"";
"1178";"4185";"1";"";
"1178";"3943";"2";"";
"1178";"4186";"3";"";
"1178";"4187";"4";"";
"1178";"14623";"5";"";
"1178";"14624";"6";"1";
"1178";"15842";"7";"";
"1179";"3946";"1";"";
"1179";"3944";"2";"1";
"1179";"3945";"3";"";
"1179";"9463";"4";"";
"1180";"3948";"1";"1";
"1180";"3947";"2";"";
"1181";"3950";"1";"";
"1181";"9339";"2";"";
"1181";"9340";"3";"1";
"1181";"9341";"4";"";
"1182";"10390";"1";"";
"1182";"10391";"2";"";
"1182";"11252";"3";"";
"1182";"11314";"4";"";
"1182";"11475";"5";"";
"1182";"11476";"6";"";
"1182";"14538";"7";"1";
"1182";"21331";"8";"";
"1182";"21332";"9";"";
"1182";"21333";"10";"";
"1184";"4323";"1";"";
"1184";"10915";"2";"1";
"1184";"10916";"3";"";
"1185";"10912";"1";"";
"1185";"10913";"2";"1";
"1185";"10914";"3";"";
"1186";"10910";"1";"1";
"1186";"10911";"2";"";
"1186";"11662";"3";"";
"1186";"11663";"4";"";
"1188";"11393";"1";"";
"1188";"11394";"2";"";
"1188";"11395";"3";"";
"1188";"11520";"4";"";
"1188";"11521";"5";"";
"1188";"11522";"6";"";
"1188";"11523";"7";"";
"1188";"11525";"8";"";
"1188";"11526";"9";"";
"1188";"11527";"10";"";
"1188";"12762";"11";"";
"1188";"12763";"12";"";
"1188";"12778";"13";"";
"1188";"12779";"14";"";
"1188";"12780";"15";"";
"1188";"17076";"16";"1";
"1189";"4044";"1";"";
"1189";"4046";"2";"";
"1189";"11398";"3";"1";
"1189";"11399";"4";"";
"1189";"11400";"5";"";
"1189";"11401";"6";"";
"1190";"4660";"1";"";
"1190";"4661";"2";"1";
"1191";"5261";"1";"1";
"1192";"5271";"1";"1";
"1192";"5272";"2";"";
"1193";"10366";"1";"1";
"1193";"10367";"2";"";
"1193";"10365";"3";"";
"1194";"10298";"1";"";
"1194";"10299";"2";"1";
"1194";"10838";"3";"";
"1195";"4190";"1";"1";
"1195";"4191";"2";"";
"1195";"9456";"3";"";
"1195";"9457";"4";"";
"1196";"6753";"1";"";
"1196";"6754";"2";"";
"1196";"8834";"3";"";
"1196";"8835";"4";"";
"1196";"8836";"5";"";
"1196";"8837";"6";"";
"1196";"8838";"7";"1";
"1196";"8839";"8";"";
"1197";"4570";"1";"";
"1197";"4571";"2";"1";
"1198";"4194";"1";"";
"1198";"4195";"2";"";
"1198";"4196";"3";"";
"1198";"4197";"4";"";
"1198";"4198";"5";"";
"1198";"5291";"6";"";
"1198";"5292";"7";"";
"1198";"5293";"8";"";
"1198";"5357";"9";"1";
"1198";"5529";"10";"";
"1198";"5530";"11";"";
"1199";"4091";"1";"";
"1199";"4152";"2";"1";
"1199";"4153";"3";"";
"1199";"4154";"4";"";
"1199";"4155";"5";"";
"1200";"9581";"1";"1";
"1200";"9582";"2";"";
"1200";"9583";"3";"";
"1200";"9584";"4";"";
"1200";"14863";"5";"";
"1201";"11591";"1";"";
"1201";"11592";"2";"";
"1201";"11593";"3";"";
"1201";"11594";"4";"";
"1201";"11595";"5";"1";
"1201";"11590";"6";"";
"1201";"11611";"7";"";
"1201";"11612";"8";"";
"1201";"11613";"9";"";
"1201";"11614";"10";"";
"1201";"11615";"11";"";
"1201";"11616";"12";"";
"1202";"19340";"1";"1";
"1202";"8549";"2";"";
"1202";"8550";"3";"";
"1202";"8551";"4";"";
"1202";"8552";"5";"";
"1202";"8553";"6";"";
"1202";"8554";"7";"";
"1202";"8628";"8";"";
"1202";"8629";"9";"";
"1202";"10519";"10";"";
"1202";"10601";"11";"";
"1202";"11257";"12";"";
"1202";"11492";"13";"";
"1203";"3964";"1";"";
"1203";"3963";"2";"";
"1203";"8669";"3";"";
"1203";"8670";"4";"";
"1203";"8671";"5";"1";
